percorso;num;id_ferm
"6142";"11";"15413"
"10401";"6";"14019"
"12917";"18";"11384"
"6740";"1";"16803"
"12381";"21";"11477"
"7547";"3";"10731"
"7548";"30";"17393"
"9747";"3";"11401"
"11202";"5";"10911"
"3734";"15";"10441"
"9982";"4";"14589"
"8842";"12";"17752"
"7436";"7";"16645"
"11301";"9";"14378"
"11346";"11";"11120"
"12394";"24";"16571"
"12603";"6";"10698"
"6293";"10";"16168"
"11202";"16";"10064"
"9746";"2";"11132"
"4540";"21";"10386"
"9878";"29";"10863"
"6567";"1";"17107"
"11657";"21";"12014"
"9457";"10";"11888"
"3734";"5";"10103"
"7793";"7";"17466"
"11657";"14";"13378"
"12625";"25";"11533"
"3533";"17";"11109"
"13154";"6";"12690"
"10545";"22";"13373"
"11322";"29";"14979"
"12976";"34";"12762"
"3001";"22";"10445"
"11524";"3";"15845"
"4084";"25";"13164"
"7621";"21";"17420"
"6740";"10";"13105"
"10006";"14";"12173"
"13136";"19";"13130"
"11358";"19";"10783"
"2983";"1";"15281"
"13142";"1";"16078"
"8414";"7";"11416"
"7275";"10";"13856"
"7608";"4";"13549"
"8843";"24";"15416"
"10149";"12";"15194"
"7653";"17";"16536"
"9962";"15";"11782"
"10152";"16";"11473"
"3275";"3";"11095"
"12130";"14";"13397"
"12271";"12";"13276"
"7542";"29";"10744"
"6764";"6";"12370"
"11662";"24";"12620"
"12958";"9";"18147"
"6736";"3";"11670"
"12177";"9";"16158"
"13023";"4";"16499"
"9984";"4";"13963"
"6844";"18";"13815"
"9747";"12";"17566"
"13023";"7";"16502"
"9629";"27";"12755"
"12178";"10";"16255"
"7212";"12";"12306"
"11424";"5";"10852"
"10491";"33";"10086"
"12271";"10";"17688"
"4282";"13";"11503"
"9366";"38";"12489"
"10548";"23";"13397"
"10152";"18";"11450"
"13144";"9";"12128"
"8174";"7";"11957"
"8736";"1";"16162"
"8839";"12";"13733"
"8230";"16";"15535"
"12073";"26";"15639"
"6692";"9";"10313"
"9439";"2";"15640"
"4282";"20";"11568"
"4705";"10";"11580"
"10123";"23";"12076"
"12142";"31";"10867"
"7654";"21";"16545"
"11635";"12";"11713"
"13193";"12";"12402"
"8056";"4";"10073"
"12893";"20";"12000"
"12560";"30";"11497"
"12759";"29";"13156"
"12916";"2";"11043"
"6774";"15";"11890"
"8056";"23";"15111"
"4653";"26";"11613"
"7210";"17";"15873"
"9904";"23";"15371"
"10072";"20";"17463"
"13010";"12";"17772"
"3465";"10";"12770"
"13125";"5";"12684"
"13133";"20";"18476"
"8838";"9";"17749"
"11358";"27";"10785"
"4538";"9";"11755"
"12916";"19";"16791"
"9177";"1";"15862"
"5492";"1";"12900"
"13200";"11";"16100"
"11767";"20";"11287"
"11424";"24";"16071"
"3001";"24";"10288"
"8655";"14";"16078"
"9904";"11";"11093"
"13158";"4";"13226"
"8843";"8";"16960"
"11090";"6";"16475"
"13139";"7";"13136"
"12963";"20";"11357"
"13146";"19";"19811"
"6203";"4";"12178"
"10300";"17";"10404"
"12178";"27";"16228"
"10536";"11";"13384"
"12381";"30";"10537"
"3578";"33";"11332"
"12278";"20";"16372"
"8230";"23";"16996"
"9903";"10";"11087"
"10567";"5";"16306"
"7275";"6";"13934"
"11357";"18";"10782"
"8656";"24";"12638"
"10544";"24";"13374"
"12603";"34";"10820"
"8414";"10";"14993"
"6844";"2";"17141"
"12310";"3";"14369"
"13133";"7";"12616"
"12560";"31";"11509"
"7547";"29";"17393"
"6496";"5";"12874"
"10146";"5";"13528"
"9303";"24";"16441"
"6807";"17";"10194"
"8842";"20";"13104"
"11343";"4";"17433"
"9158";"15";"11574"
"11709";"18";"12834"
"13130";"3";"10800"
"7210";"5";"11956"
"11709";"6";"12099"
"12574";"11";"10721"
"12073";"6";"16153"
"10491";"2";"11318"
"13008";"17";"16435"
"6737";"23";"16801"
"10148";"1";"13525"
"11353";"11";"10497"
"6291";"16";"15757"
"10006";"5";"12485"
"9692";"14";"12353"
"10536";"7";"13363"
"10025";"7";"16913"
"9970";"4";"12187"
"10567";"8";"16309"
"12178";"13";"16258"
"480";"5";"12890"
"4703";"14";"13525"
"5843";"7";"15919"
"7547";"23";"11299"
"9366";"19";"11241"
"9982";"24";"15125"
"10769";"10";"17620"
"12521";"2";"12541"
"11090";"31";"16491"
"6803";"14";"10002"
"12972";"21";"11998"
"10025";"21";"16929"
"12277";"24";"16378"
"9982";"33";"15860"
"9319";"2";"13129"
"7691";"12";"15196"
"8862";"3";"17735"
"10096";"10";"18129"
"8656";"4";"15762"
"9899";"17";"10604"
"11090";"3";"16471"
"12130";"11";"13394"
"13133";"26";"12672"
"7275";"5";"13933"
"8599";"12";"13971"
"12178";"14";"16259"
"13127";"4";"12909"
"13125";"9";"12709"
"583";"27";"10141"
"11202";"1";"15004"
"12179";"22";"16190"
"13199";"12";"16114"
"7655";"9";"16527"
"7227";"20";"17166"
"7543";"29";"10744"
"7814";"8";"10388"
"13155";"20";"16853"
"12311";"6";"14355"
"8758";"16";"12274"
"8090";"32";"10419"
"7616";"8";"14044"
"9309";"11";"16997"
"10124";"5";"12369"
"4282";"26";"11002"
"8414";"14";"11104"
"9367";"25";"11241"
"7214";"1";"15877"
"11678";"40";"12910"
"9902";"1";"11458"
"7655";"5";"16477"
"12073";"10";"16146"
"8862";"9";"12560"
"10149";"10";"15192"
"9398";"8";"12418"
"10077";"14";"15306"
"8989";"6";"10972"
"10590";"13";"11687"
"10095";"6";"11383"
"13172";"2";"18559"
"10492";"8";"18509"
"10547";"15";"13392"
"7565";"8";"10285"
"10567";"1";"16302"
"11353";"18";"10804"
"12254";"27";"11149"
"7436";"2";"16635"
"12198";"6";"15006"
"12290";"4";"13266"
"10006";"32";"12587"
"9212";"10";"11017"
"9309";"28";"10188"
"8090";"23";"10242"
"6201";"15";"11933"
"9746";"30";"11828"
"12381";"17";"11497"
"9778";"10";"17152"
"9457";"36";"14998"
"9158";"20";"17826"
"8230";"24";"16997"
"12712";"3";"19634"
"9398";"24";"11483"
"13007";"4";"16495"
"13130";"4";"17459"
"4039";"1";"15624"
"11678";"42";"18133"
"6807";"18";"10330"
"8655";"11";"16080"
"9825";"7";"14093"
"13158";"6";"14983"
"6244";"16";"10814"
"12894";"18";"11677"
"3575";"22";"12226"
"4039";"18";"12817"
"7607";"15";"13626"
"12761";"14";"12208"
"9366";"16";"11256"
"7212";"1";"12941"
"12174";"17";"15619"
"12957";"15";"18153"
"12841";"6";"16552"
"9696";"9";"10901"
"11652";"7";"15086"
"9693";"5";"12085"
"12761";"21";"11895"
"13190";"25";"12111"
"12894";"9";"11994"
"10300";"8";"10075"
"12917";"8";"11046"
"480";"6";"12887"
"8260";"4";"12499"
"7225";"20";"12294"
"7655";"3";"16475"
"10096";"22";"17853"
"9984";"20";"13600"
"12958";"11";"17939"
"13031";"15";"12127"
"3578";"27";"11895"
"8414";"20";"14868"
"5099";"1";"12533"
"11713";"14";"12391"
"12179";"18";"16686"
"9457";"17";"11493"
"12976";"5";"11657"
"12625";"27";"11567"
"12130";"22";"13404"
"6764";"2";"12119"
"7542";"24";"10729"
"7210";"9";"17303"
"10492";"16";"10257"
"11197";"1";"19175"
"13283";"7";"10619"
"10025";"2";"16908"
"10084";"4";"11904"
"4653";"31";"11333"
"13161";"3";"14989"
"8093";"18";"10087"
"6496";"18";"15835"
"12957";"10";"17938"
"4538";"12";"11783"
"6807";"5";"16742"
"11633";"11";"12043"
"7123";"11";"12149"
"12442";"3";"12469"
"13092";"11";"15045"
"13158";"29";"19960"
"6294";"28";"17002"
"9878";"4";"10149"
"13283";"1";"17469"
"4404";"18";"10120"
"7548";"23";"11293"
"8862";"2";"15961"
"11350";"32";"11441"
"6567";"12";"15814"
"13283";"31";"12082"
"5795";"23";"16803"
"11344";"6";"15457"
"7227";"13";"12566"
"12074";"15";"16134"
"13283";"19";"11492"
"12309";"5";"14355"
"10300";"38";"13148"
"9398";"25";"11233"
"13030";"17";"19942"
"10491";"19";"10273"
"11090";"29";"16489"
"8658";"18";"15781"
"12574";"23";"11566"
"7123";"6";"12058"
"8843";"38";"11640"
"13373";"7";"14082"
"10770";"9";"10137"
"11424";"11";"10801"
"12972";"24";"11676"
"3575";"17";"11928"
"6740";"20";"15837"
"8093";"33";"10347"
"6791";"13";"11973"
"12276";"19";"16370"
"12282";"25";"16353"
"5085";"7";"16083"
"6777";"8";"15883"
"11322";"40";"10442"
"12894";"5";"12006"
"13130";"16";"15666"
"12442";"15";"15969"
"6203";"3";"11893"
"11635";"4";"11754"
"12916";"11";"13137"
"7654";"4";"16581"
"3275";"7";"11108"
"9922";"23";"11433"
"12759";"11";"11636"
"7214";"4";"15893"
"8655";"9";"12813"
"8736";"14";"16180"
"12957";"16";"19627"
"4540";"7";"10147"
"478";"5";"12739"
"9924";"8";"12858"
"6802";"2";"11371"
"9901";"11";"15370"
"11350";"20";"17085"
"11608";"13";"14591"
"10006";"15";"15635"
"12254";"24";"10813"
"10013";"14";"14920"
"7653";"28";"16547"
"10149";"13";"15195"
"12759";"16";"12177"
"13154";"18";"16001"
"9398";"30";"10931"
"11322";"39";"10443"
"12976";"7";"11666"
"10084";"18";"12098"
"9367";"22";"11256"
"9367";"5";"10716"
"7275";"21";"13868"
"13190";"32";"17855"
"10491";"15";"10434"
"12625";"6";"10539"
"11633";"2";"12017"
"6782";"14";"15926"
"10036";"7";"12554"
"10304";"7";"10074"
"12917";"15";"11053"
"10544";"14";"13368"
"4242";"1";"14857"
"9309";"12";"17530"
"10089";"19";"10267"
"13133";"24";"12668"
"7691";"16";"13525"
"9901";"4";"11462"
"13128";"15";"12736"
"12305";"18";"14341"
"6736";"16";"13775"
"6778";"14";"17157"
"9158";"12";"11609"
"11304";"4";"15793"
"10536";"25";"16032"
"12248";"11";"10141"
"8332";"9";"14087"
"4282";"17";"11533"
"3465";"6";"12535"
"6203";"8";"12222"
"4404";"20";"10107"
"9629";"9";"13985"
"5844";"12";"13658"
"12491";"8";"10774"
"13139";"22";"16677"
"13144";"15";"12447"
"3465";"13";"12798"
"11825";"9";"16154"
"9982";"29";"15859"
"12761";"30";"11024"
"475";"9";"12730"
"6294";"2";"16197"
"7214";"13";"12302"
"11608";"3";"15245"
"6203";"6";"12190"
"13345";"8";"14988"
"3465";"19";"12783"
"12021";"9";"16037"
"3578";"29";"11622"
"12179";"14";"16260"
"13154";"4";"12719"
"4540";"27";"10601"
"12395";"13";"16444"
"12963";"13";"11025"
"11357";"4";"10783"
"12976";"8";"11670"
"11301";"3";"19618"
"4703";"1";"13536"
"7814";"12";"10549"
"11202";"13";"10218"
"12957";"4";"15614"
"6844";"16";"13875"
"8655";"3";"12844"
"9750";"12";"13793"
"7225";"2";"12893"
"12493";"12";"16900"
"5065";"5";"15078"
"6774";"28";"11672"
"8260";"21";"11615"
"10149";"5";"13528"
"12176";"14";"16234"
"7891";"3";"13426"
"7891";"10";"16032"
"5484";"15";"12406"
"7435";"3";"16654"
"12176";"18";"16238"
"12310";"18";"10203"
"5843";"11";"14605"
"12394";"4";"16550"
"9366";"35";"12415"
"12021";"10";"16721"
"12133";"8";"13487"
"12163";"14";"11520"
"13126";"17";"12500"
"7212";"6";"11961"
"9366";"33";"12145"
"9746";"23";"17710"
"10072";"10";"10505"
"583";"8";"10588"
"6802";"7";"17103"
"9320";"5";"17724"
"11344";"13";"17375"
"10095";"24";"11577"
"11678";"9";"12706"
"8093";"1";"10652"
"10547";"18";"14176"
"11197";"13";"10057"
"7621";"15";"14022"
"7655";"10";"16528"
"12560";"43";"12183"
"10117";"12";"12402"
"12728";"18";"15820"
"12293";"33";"13294"
"12603";"26";"11477"
"9217";"5";"11650"
"9982";"35";"15861"
"7565";"32";"10026"
"9160";"1";"17826"
"12892";"17";"18145"
"8231";"14";"15120"
"7547";"8";"10484"
"7608";"3";"13568"
"8057";"1";"17530"
"11716";"14";"12391"
"13127";"6";"12913"
"9778";"8";"14094"
"8839";"1";"17749"
"9925";"15";"13342"
"11343";"8";"15602"
"7691";"6";"15201"
"8173";"9";"11998"
"10536";"1";"16732"
"10072";"9";"10760"
"6740";"22";"16094"
"8843";"3";"16956"
"13133";"4";"19710"
"8260";"15";"11877"
"10109";"6";"13640"
"10300";"40";"13150"
"13130";"2";"11113"
"8174";"3";"11939"
"10150";"2";"13332"
"10491";"28";"10089"
"8742";"6";"16209"
"11090";"17";"16459"
"10548";"19";"14177"
"4705";"9";"11307"
"11684";"7";"11721"
"9217";"19";"11697"
"13155";"11";"13211"
"11090";"13";"16455"
"9747";"6";"11415"
"11353";"16";"10800"
"475";"8";"12537"
"10007";"11";"12191"
"11662";"16";"12660"
"4508";"10";"13129"
"7693";"9";"11860"
"9158";"11";"11614"
"11825";"12";"16278"
"12281";"17";"16355"
"12177";"16";"16236"
"12625";"24";"11542"
"4705";"25";"12269"
"6496";"8";"12777"
"7893";"6";"10127"
"8413";"19";"11068"
"10769";"1";"10585"
"12248";"19";"10181"
"11198";"30";"10623"
"13030";"15";"17043"
"4872";"9";"14208"
"9750";"14";"13795"
"9878";"1";"14189"
"7608";"9";"13640"
"12162";"16";"11503"
"12130";"21";"18049"
"3575";"36";"12079"
"9925";"3";"12447"
"12276";"14";"16362"
"12395";"14";"16445"
"11522";"6";"11235"
"9175";"23";"17851"
"11424";"13";"10505"
"12179";"10";"16256"
"11684";"1";"11766"
"8842";"2";"16955"
"5569";"4";"12543"
"9692";"20";"16679"
"10036";"15";"11848"
"12278";"24";"16323"
"12916";"21";"19635"
"9177";"10";"13643"
"9904";"20";"15365"
"12174";"2";"13488"
"12972";"10";"12582"
"7212";"22";"15890"
"9778";"6";"18028"
"5492";"2";"12896"
"12179";"25";"16193"
"12248";"4";"13115"
"4086";"11";"10817"
"13159";"20";"14862"
"10036";"23";"11494"
"9175";"2";"13636"
"12073";"17";"16133"
"13200";"7";"19798"
"5482";"9";"12442"
"7285";"5";"14150"
"7181";"9";"13830"
"8414";"25";"11083"
"12198";"18";"13683"
"12891";"11";"10728"
"6294";"6";"16201"
"6567";"5";"14157"
"6782";"9";"15887"
"8989";"12";"10669"
"3976";"11";"13124"
"5492";"19";"12724"
"10084";"13";"12147"
"5190";"16";"11419"
"12271";"4";"13266"
"12306";"8";"15743"
"13156";"1";"19960"
"10770";"4";"10068"
"9175";"16";"14078"
"9692";"30";"12601"
"9970";"15";"11471"
"12174";"6";"13490"
"6844";"14";"14565"
"10147";"5";"13528"
"6142";"4";"13097"
"8451";"15";"16302"
"9693";"17";"15295"
"12273";"16";"13295"
"7275";"26";"15244"
"5785";"2";"16588"
"12976";"2";"13097"
"4241";"11";"14240"
"6244";"9";"16980"
"13092";"18";"14026"
"12389";"20";"13185"
"8656";"20";"12634"
"13128";"9";"12701"
"11635";"14";"11718"
"11608";"4";"14552"
"12603";"13";"11316"
"13009";"7";"16459"
"9902";"8";"15368"
"10096";"5";"11372"
"11709";"15";"19735"
"9922";"15";"11122"
"10547";"24";"13398"
"11790";"14";"11259"
"11334";"17";"12856"
"12962";"17";"10369"
"13128";"23";"12894"
"12521";"9";"17732"
"12728";"15";"11525"
"9665";"15";"16901"
"11662";"17";"12627"
"13133";"27";"12696"
"10544";"2";"15973"
"8414";"11";"11134"
"9366";"41";"12703"
"11198";"13";"10057"
"6201";"11";"15845"
"8806";"17";"12948"
"10770";"2";"10208"
"4538";"8";"11752"
"9878";"34";"17779"
"6201";"5";"12574"
"5844";"4";"13674"
"7214";"2";"15878"
"6142";"3";"11635"
"7436";"5";"16642"
"7548";"21";"10963"
"13125";"6";"12720"
"4084";"10";"10597"
"11657";"1";"17293"
"8806";"15";"15928"
"9899";"14";"10568"
"12277";"22";"16322"
"12273";"11";"13290"
"12280";"3";"19601"
"12603";"3";"10450"
"10306";"2";"10041"
"6201";"17";"16053"
"4405";"7";"10465"
"7607";"19";"13631"
"12820";"2";"19872"
"9457";"12";"11871"
"12913";"18";"17753"
"5084";"5";"16074"
"9320";"8";"15615"
"9984";"33";"14999"
"5482";"7";"12446"
"12248";"5";"10138"
"6142";"10";"11670"
"7542";"9";"11295"
"9982";"18";"13636"
"10072";"17";"10338"
"12603";"19";"11532"
"13146";"25";"11814"
"10007";"2";"12701"
"11653";"1";"15086"
"12491";"7";"10798"
"13133";"13";"12661"
"8222";"6";"15292"
"9962";"20";"11471"
"12276";"5";"10152"
"12021";"17";"13746"
"10077";"1";"16092"
"7225";"28";"13123"
"12280";"2";"16340"
"9903";"6";"11060"
"12074";"16";"16136"
"13010";"11";"10021"
"10148";"3";"13526"
"10151";"2";"13327"
"12276";"18";"15110"
"12278";"1";"16353"
"5065";"18";"11106"
"7608";"12";"13644"
"11716";"18";"12098"
"12074";"2";"12594"
"7123";"15";"12414"
"8658";"3";"12915"
"13155";"19";"16852"
"9217";"7";"11645"
"8174";"26";"15061"
"11522";"14";"11812"
"12179";"15";"16261"
"12310";"19";"10214"
"6201";"14";"12234"
"11322";"17";"10743"
"11424";"22";"10778"
"4842";"5";"15887"
"7693";"4";"11611"
"11709";"20";"12823"
"10124";"11";"12087"
"478";"6";"12736"
"654";"2";"12256"
"7693";"12";"11882"
"11202";"14";"10068"
"12293";"3";"14856"
"10492";"23";"17543"
"11678";"34";"12614"
"6807";"19";"13198"
"11662";"7";"12409"
"7277";"25";"15025"
"8057";"25";"15112"
"6764";"27";"15754"
"7543";"30";"10730"
"9899";"9";"10532"
"12728";"37";"12439"
"12381";"2";"11335"
"6294";"24";"15759"
"8742";"1";"17002"
"9904";"18";"11111"
"13030";"22";"12827"
"9982";"42";"15852"
"9925";"16";"17219"
"11633";"5";"11723"
"13155";"26";"16507"
"475";"15";"12754"
"7657";"5";"16582"
"12254";"6";"10194"
"10300";"4";"10096"
"10548";"15";"13392"
"12442";"4";"12470"
"9158";"14";"11577"
"6252";"22";"13647"
"7616";"5";"14041"
"12271";"9";"17673"
"12394";"18";"16564"
"12892";"1";"19912"
"6692";"20";"10476"
"13144";"14";"12441"
"11348";"14";"10754"
"11634";"5";"11722"
"12130";"10";"13393"
"9984";"18";"14032"
"8332";"6";"16842"
"9746";"36";"17712"
"12976";"3";"11643"
"9177";"18";"14959"
"6294";"1";"16290"
"7893";"2";"10322"
"12820";"3";"19873"
"10303";"29";"10195"
"10006";"17";"11911"
"8173";"25";"11929"
"6791";"12";"11979"
"8402";"17";"11416"
"9901";"13";"15366"
"9696";"33";"12587"
"3464";"13";"12257"
"7543";"22";"10704"
"8655";"8";"12818"
"10095";"2";"11393"
"10401";"2";"17412"
"7547";"7";"10494"
"5065";"21";"11096"
"7543";"1";"17394"
"9922";"17";"11132"
"12893";"13";"11678"
"5492";"14";"12700"
"10095";"15";"11368"
"10590";"7";"13119"
"5065";"15";"11112"
"9177";"9";"13656"
"9439";"5";"12593"
"10148";"11";"13534"
"12560";"3";"10473"
"12976";"14";"12003"
"5569";"9";"12762"
"12314";"29";"16792"
"12394";"15";"16561"
"5131";"21";"12808"
"10548";"7";"17338"
"5569";"2";"14861"
"6777";"7";"15882"
"9692";"26";"12604"
"7654";"17";"16541"
"12603";"10";"10694"
"11424";"20";"10756"
"9903";"17";"11110"
"11334";"12";"19615"
"11524";"4";"12267"
"9750";"11";"13792"
"12963";"22";"15577"
"9902";"13";"11107"
"10007";"10";"12207"
"9903";"8";"11064"
"10401";"15";"13994"
"12988";"3";"12861"
"8090";"27";"16998"
"9665";"16";"16903"
"13159";"13";"13233"
"3575";"34";"12375"
"10036";"13";"12181"
"8402";"7";"12040"
"12625";"46";"10305"
"8402";"6";"12037"
"8599";"27";"17410"
"5843";"3";"13637"
"9439";"12";"12332"
"7548";"14";"10715"
"7608";"13";"13645"
"10492";"35";"10942"
"6736";"18";"13350"
"11657";"11";"13443"
"11524";"23";"11288"
"13156";"7";"12694"
"9970";"5";"12194"
"12728";"21";"11845"
"12972";"31";"11660"
"10303";"13";"16999"
"10544";"26";"13426"
"5065";"13";"11135"
"4506";"1";"15100"
"6802";"4";"17102"
"12296";"2";"13747"
"4242";"8";"14238"
"13158";"3";"13225"
"5131";"8";"16186"
"6764";"19";"12819"
"4540";"4";"15829"
"9984";"25";"13935"
"12841";"12";"16558"
"12310";"8";"14363"
"4241";"9";"14239"
"12913";"6";"17659"
"11301";"1";"16337"
"480";"21";"12211"
"10547";"23";"13397"
"12142";"30";"10871"
"12283";"8";"17686"
"6774";"25";"11974"
"10544";"23";"15469"
"12306";"11";"14327"
"8231";"15";"10178"
"10025";"11";"11139"
"12394";"5";"16551"
"9984";"26";"13936"
"12142";"24";"11252"
"8090";"25";"10254"
"11353";"21";"10816"
"9443";"10";"12331"
"4540";"14";"10070"
"9367";"28";"11500"
"9982";"3";"13872"
"10025";"3";"16909"
"7285";"9";"14142"
"7227";"28";"12898"
"12074";"8";"15640"
"7891";"4";"13427"
"12560";"9";"10708"
"6778";"11";"14884"
"13154";"14";"13214"
"6244";"6";"13195"
"9878";"2";"10140"
"12290";"30";"13733"
"6244";"8";"13197"
"7621";"13";"15046"
"8119";"20";"10177"
"9902";"25";"18079"
"11634";"3";"11717"
"8057";"9";"15103"
"13126";"8";"12693"
"7435";"2";"16330"
"12913";"4";"10351"
"12174";"19";"13455"
"583";"28";"10167"
"8173";"6";"12008"
"13154";"2";"12713"
"12278";"8";"17093"
"5569";"7";"12572"
"13126";"4";"12868"
"6736";"5";"15071"
"7277";"27";"15027"
"13030";"11";"12392"
"12395";"9";"16571"
"11348";"7";"10781"
"12603";"39";"10341"
"7275";"20";"13867"
"10304";"15";"10393"
"4084";"9";"10594"
"11424";"26";"13771"
"12073";"22";"16125"
"12574";"20";"11322"
"3465";"3";"12512"
"12177";"18";"16238"
"9309";"22";"10176"
"12292";"1";"15643"
"12290";"26";"13724"
"6844";"10";"17172"
"10013";"6";"14912"
"10536";"20";"13374"
"6496";"4";"12883"
"11345";"13";"11439"
"13172";"5";"19009"
"7181";"5";"13826"
"10386";"16";"16818"
"8090";"14";"17534"
"12177";"14";"16234"
"10089";"28";"10115"
"8402";"14";"17572"
"12162";"10";"11826"
"9309";"25";"17648"
"9366";"6";"10972"
"11301";"12";"15784"
"13156";"22";"13226"
"322";"15";"14897"
"583";"18";"10223"
"6291";"19";"16181"
"8414";"23";"11072"
"9901";"29";"18079"
"13023";"14";"15201"
"13127";"19";"12664"
"6807";"16";"16036"
"9160";"2";"11536"
"10152";"6";"11833"
"6791";"8";"15288"
"9970";"3";"11893"
"11090";"2";"10445"
"10300";"24";"10356"
"4508";"7";"14424"
"8090";"26";"17531"
"7123";"10";"12113"
"3001";"19";"10649"
"7548";"8";"16719"
"8174";"11";"11975"
"7565";"25";"10928"
"9216";"15";"11375"
"10294";"25";"15635"
"12290";"21";"13719"
"8736";"10";"16176"
"11656";"18";"13429"
"3464";"12";"12513"
"5843";"8";"14601"
"13190";"8";"13325"
"9398";"31";"10926"
"9746";"37";"11776"
"8223";"9";"15873"
"10300";"43";"16966"
"12560";"5";"10481"
"10063";"11";"13741"
"6142";"35";"14937"
"10548";"24";"13398"
"13127";"35";"17961"
"8842";"14";"14945"
"12021";"3";"10845"
"5484";"14";"12403"
"8402";"20";"14993"
"9367";"9";"11015"
"12389";"4";"10850"
"6708";"13";"11929"
"6798";"6";"10003"
"3732";"13";"10441"
"7542";"23";"10726"
"9398";"18";"11797"
"12625";"32";"11008"
"12963";"28";"11037"
"7607";"12";"16042"
"8173";"23";"11941"
"12916";"5";"11036"
"6142";"12";"15071"
"12728";"12";"11259"
"8742";"3";"16206"
"11358";"4";"11452"
"12957";"3";"15613"
"12987";"5";"12863"
"8843";"7";"16959"
"9398";"32";"10949"
"9670";"5";"12094"
"6145";"9";"14925"
"12074";"24";"18469"
"9665";"1";"16929"
"12305";"12";"14328"
"13154";"21";"16854"
"12132";"5";"13467"
"12178";"16";"16261"
"12314";"14";"16930"
"12389";"6";"10530"
"12988";"10";"12433"
"3575";"3";"10662"
"11299";"32";"10136"
"11635";"11";"11715"
"5569";"12";"12779"
"13130";"13";"16919"
"7214";"12";"12311"
"6791";"19";"11631"
"8231";"4";"15115"
"13155";"12";"13212"
"10096";"12";"11368"
"11333";"3";"12483"
"11357";"15";"10768"
"7225";"24";"15746"
"10006";"23";"12278"
"11678";"29";"12632"
"10077";"17";"12983"
"5804";"13";"15428"
"9878";"12";"10055"
"11301";"16";"16319"
"9217";"9";"11370"
"4241";"1";"14227"
"11348";"2";"11142"
"9984";"6";"15853"
"13372";"1";"16587"
"7607";"18";"13630"
"7621";"16";"14023"
"10547";"19";"14177"
"13139";"17";"16326"
"4540";"22";"10387"
"13144";"16";"12457"
"10536";"4";"13360"
"4705";"21";"11932"
"8655";"5";"12831"
"10545";"28";"13432"
"11713";"18";"12098"
"13030";"4";"11816"
"9747";"22";"11778"
"9984";"3";"13962"
"12892";"20";"15615"
"4086";"21";"10627"
"9984";"32";"13942"
"12381";"10";"11587"
"479";"1";"12873"
"12290";"17";"13182"
"12306";"9";"14325"
"13283";"29";"12065"
"3533";"2";"11502"
"4703";"10";"15196"
"8093";"5";"10421"
"11347";"5";"17381"
"3533";"20";"11082"
"10148";"7";"13530"
"11344";"4";"11125"
"12963";"18";"11030"
"5804";"10";"15466"
"8736";"15";"16181"
"8758";"5";"12951"
"9216";"20";"11393"
"8090";"6";"10345"
"8736";"4";"16165"
"7565";"28";"11209"
"10545";"4";"13471"
"4084";"7";"10583"
"10304";"4";"10180"
"10544";"7";"14878"
"11322";"2";"11692"
"5482";"4";"12699"
"11202";"7";"10576"
"9158";"19";"16961"
"5795";"22";"13312"
"12819";"3";"19868"
"13161";"31";"12725"
"11334";"8";"12706"
"9901";"3";"11465"
"10109";"13";"13668"
"5484";"1";"12335"
"12759";"26";"12114"
"13127";"20";"12645"
"7542";"17";"10695"
"322";"25";"12590"
"11350";"21";"15527"
"9457";"40";"10705"
"12490";"9";"12021"
"4705";"6";"11293"
"10097";"1";"13879"
"12988";"6";"12679"
"10544";"35";"13383"
"12819";"5";"19870"
"13158";"20";"12866"
"12163";"21";"11217"
"4241";"6";"15572"
"13125";"2";"12693"
"11198";"1";"19175"
"9903";"5";"18078"
"12278";"15";"16364"
"6844";"5";"17116"
"10548";"18";"14176"
"4405";"21";"10102"
"11405";"3";"18534"
"13155";"6";"12690"
"7796";"2";"17470"
"8174";"14";"11967"
"9747";"11";"17564"
"8599";"26";"13907"
"5482";"1";"16723"
"10007";"9";"12220"
"10303";"18";"10378"
"13199";"14";"13634"
"9303";"13";"16429"
"12394";"9";"16555"
"12560";"33";"11560"
"8758";"18";"17732"
"12957";"13";"18150"
"10300";"46";"13155"
"10303";"27";"10324"
"12176";"16";"16236"
"6791";"17";"11944"
"11299";"35";"10150"
"12293";"12";"13742"
"6737";"27";"11055"
"9443";"1";"12032"
"11358";"25";"10757"
"8402";"18";"11405"
"11524";"10";"11869"
"12276";"23";"19603"
"12245";"4";"15101"
"13374";"10";"15932"
"9158";"18";"11541"
"11333";"14";"19616"
"12976";"15";"12006"
"11678";"12";"12465"
"13010";"15";"16430"
"10063";"7";"13738"
"3734";"11";"10282"
"7227";"27";"12892"
"12293";"35";"10214"
"12305";"13";"14332"
"13155";"29";"17986"
"5795";"9";"15465"
"8414";"30";"11090"
"8056";"22";"15110"
"13156";"18";"16854"
"10300";"5";"10094"
"12728";"27";"19903"
"12987";"15";"12433"
"4842";"8";"15896"
"7542";"21";"10710"
"7654";"16";"16540"
"4404";"8";"10461"
"3575";"40";"13158"
"11635";"5";"11759"
"9320";"1";"10306"
"9962";"8";"18120"
"10152";"23";"14192"
"10006";"13";"12179"
"9366";"25";"11798"
"10149";"16";"13213"
"5099";"25";"15441"
"9457";"3";"12248"
"12273";"18";"19825"
"7793";"10";"17469"
"8843";"21";"13105"
"10544";"1";"15972"
"10769";"31";"19175"
"12976";"16";"12009"
